state_abbr,date,handle,revenue,hold,taxes,primary_key,state,population_total,population_under_18,earnings_median,population_over_18,online,in_person,Ways_to_bet,tax_status,year,month
NH,March 2021,55800096.0,4254732.0,0.076,1925260.0,584,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,3
NH,April 2021,46700713.0,3302340.0,0.071,1480847.0,585,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,4
NH,May 2021,42367380.0,3115230.0,0.074,1433622.0,586,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,5
NH,June 2021,39268179.0,3869773.0,0.099,1797118.0,587,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,6
NH,July 2021,36724166.0,3062545.0,0.083,1468578.0,588,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,7
NH,August 2021,36319740.0,1594235.0,0.044,723016.0,589,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,8
NH,September 2021,68123241.0,4420924.0,0.065,1887441.0,590,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,9
NH,October 2021,98191306.0,5409196.0,0.055,2560651.0,591,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,10
NH,November 2021,83168805.0,6172580.0,0.074,2926238.0,592,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,11
NH,December 2021,86444639.0,2641046.0,0.031,1140937.0,593,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2021,12
NH,January 2022,99540825.0,8029427.0,0.081,3875782.0,594,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,1
NH,February 2022,70866282.0,1019098.0,0.0139999999999999,458353.0,595,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,2
NH,March 2022,78811441.0,5283248.0,0.067,2506863.0,596,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,3
NH,April 2022,73149079.0,3436446.0,0.047,1514431.0,597,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,4
NH,May 2022,76199157.0,5720931.0,0.075,2637599.0,598,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,5
NH,June 2022,53567757.0,4819197.0,0.09,2216742.0,599,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,6
NH,July 2022,42653152.0,4476145.0,0.105,2115043.0,600,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,7
NH,August 2022,43372007.0,4199240.0,0.0969999999999999,1927109.0,601,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,8
NH,September 2022,78237751.0,7358206.0,0.094,3249389.0,602,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,9
NH,October 2022,91345018.0,9078684.0,0.099,4482595.0,603,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,10
NH,November 2022,93090530.0,4963601.0,0.053,2176120.0,604,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,11
NH,December 2022,90894581.0,8330161.0,0.092,3809372.0,605,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2022,12
NH,January 2023,97163182.0,12317536.0,0.127,5604577.0,606,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,1
NH,February 2023,86999460.0,7112918.0,0.0819999999999999,3238963.0,607,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,2
NH,March 2023,103390747.0,4828031.0,0.047,2126879.0,608,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,3
NH,April 2023,65083883.0,6670481.0,0.102,2997574.0,609,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,4
NH,May 2023,52137614.0,7042469.0,0.135,3078160.0,610,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,5
NH,June 2023,39307739.0,4372429.0,0.111,1944484.0,611,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,6
NH,July 2023,36929342.0,3511866.0,0.095,1551250.0,612,New Hampshire,1388992,256254,45677,1132738,YES,YES,Online & In-Person,,2023,7
NJ,June 2018,16409619.0,3458668.0,0.211,337078.0,613,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,6
NJ,July 2018,40682237.0,3845879.0,0.095,377015.0,614,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,7
NJ,August 2018,95634048.0,9197827.0,0.096,1038072.0,615,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,8
NJ,September 2018,183948404.0,23775812.0,0.129,2883518.0,616,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,9
NJ,October 2018,260711301.0,11686117.0,0.045,1536283.0,617,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,10
NJ,November 2018,330748563.0,21243867.0,0.064,2743339.0,618,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,11
NJ,December 2018,319173548.0,20814223.0,0.065,2685956.0,619,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2018,12
NJ,January 2019,385279662.0,18777582.0,0.049,2530315.0,620,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,1
NJ,February 2019,320368087.0,12732738.0,0.04,1981251.0,621,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,2
NJ,March 2019,372451342.0,31669387.0,0.085,4020740.0,622,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,3
NJ,April 2019,313719562.0,21215748.0,0.068,2826247.0,623,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,4
NJ,May 2019,318940677.0,15536384.0,0.049,2137480.0,624,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,5
NJ,June 2019,273222975.0,9701926.0,0.036,1254851.0,625,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,6
NJ,July 2019,251371272.0,17884790.0,0.071,2364941.0,626,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,7
NJ,August 2019,293594862.0,25210342.0,0.086,3316918.0,627,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,8
NJ,September 2019,445563503.0,37955171.0,0.085,5028107.0,628,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,9
NJ,October 2019,487924504.0,46393537.0,0.095,6241133.0,629,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,10
NJ,November 2019,562675543.0,32895546.0,0.0579999999999999,4457889.0,630,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,11
NJ,December 2019,557786161.0,29424884.0,0.053,4108749.0,631,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2019,12
NJ,January 2020,540113452.0,53561626.0,0.099,7261470.0,632,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,1
NJ,February 2020,494814107.0,17000928.0,0.034,2461238.0,633,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,2
NJ,March 2020,181908529.0,13181101.0,0.072,1897069.0,634,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,3
NJ,April 2020,54593092.0,2634050.0,0.048,390347.0,635,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,4
NJ,May 2020,117821281.0,9912062.0,0.084,1427101.0,636,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,5
NJ,June 2020,165014553.0,12639282.0,0.077,1811121.0,637,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,6
NJ,July 2020,315118805.0,29551986.0,0.094,4041649.0,638,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,7
NJ,August 2020,667979150.0,39507182.0,0.059,5413671.0,639,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,8
NJ,September 2020,748037246.0,45127763.0,0.06,6169023.0,640,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,9
NJ,October 2020,801196298.0,58403209.0,0.073,8166439.0,641,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,10
NJ,November 2020,930367718.0,50410546.0,0.054,6851928.0,642,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,11
NJ,December 2020,995567756.0,66301567.0,0.067,9091303.0,643,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2020,12
NJ,January 2021,957353407.0,82209293.0,0.086,11341542.0,644,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,1
NJ,February 2021,742849328.0,46222846.0,0.062,6367031.0,645,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,2
NJ,March 2021,857732524.0,60624773.0,0.071,8495171.0,646,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,3
NJ,April 2021,746810150.0,54711189.0,0.073,7452186.0,647,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,4
NJ,May 2021,813517681.0,52826372.0,0.065,7405859.0,648,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,5
NJ,June 2021,765665331.0,71134768.0,0.093,9620806.0,649,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,6
NJ,July 2021,576917625.0,54800465.0,0.095,7591288.0,650,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,7
NJ,August 2021,664675859.0,52023081.0,0.078,7329603.0,651,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,8
NJ,September 2021,1011114311.0,82280645.0,0.081,11212782.0,652,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,9
NJ,October 2021,1303198342.0,84311810.0,0.065,11661062.0,653,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,10
NJ,November 2021,1258189436.0,114788726.0,0.091,16038097.0,654,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,11
NJ,December 2021,1229561891.0,59047673.0,0.048,8221034.0,655,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2021,12
NJ,January 2022,1348860083.0,60195902.0,0.045,8774160.0,656,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,1
NJ,February 2022,985568313.0,30873369.0,0.031,4678782.0,657,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,2
NJ,March 2022,1120904954.0,66404370.0,0.059,9068529.0,658,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,3
NJ,April 2022,926946780.0,50345808.0,0.054,7055550.0,659,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,4
NJ,May 2022,766412352.0,61594016.0,0.08,8773059.0,660,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,5
NJ,June 2022,633184861.0,39245213.0,0.062,5404026.0,661,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,6
NJ,July 2022,531888333.0,45007343.0,0.085,6386976.0,662,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,7
NJ,August 2022,546774395.0,65272385.0,0.119,9138137.0,663,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,8
NJ,September 2022,866719412.0,97981122.0,0.113,13352085.0,664,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,9
NJ,October 2022,1060154535.0,77907041.0,0.073,10853450.0,665,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,10
NJ,November 2022,1101622966.0,80426931.0,0.073,11497129.0,666,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,11
NJ,December 2022,1055556994.0,87701471.0,0.083,12444016.0,667,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2022,12
NJ,January 2023,1082233033.0,72330439.0,0.067,10345867.0,668,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,1
NJ,February 2023,847405611.0,54621220.0,0.064,7808167.0,669,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,2
NJ,March 2023,1025779225.0,93039999.0,0.091,13083369.0,670,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,3
NJ,April 2023,833980925.0,72304036.0,0.087,10118510.0,671,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,4
NJ,May 2023,778854263.0,82165404.0,0.105,11496202.0,672,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,5
NJ,June 2023,591081897.0,66356838.0,0.1119999999999999,9218174.0,673,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,6
NJ,July 2023,587019749.0,61013433.0,0.104,8467678.0,674,New Jersey,9267130,2020876,50021,7246254,YES,YES,Online & In-Person,,2023,7
NV,June 2018,286282315.0,20172000.0,0.07,1361610.0,675,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,6
NV,July 2018,245109818.0,4061000.0,0.017,274118.0,676,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,7
NV,August 2018,247622046.0,12603000.0,0.051,850703.0,677,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,8
NV,September 2018,571371045.0,56304000.0,0.099,3800520.0,678,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,9
NV,October 2018,528086065.0,29547000.0,0.0559999999999999,1994423.0,679,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,10
NV,November 2018,580693817.0,27136000.0,0.047,1831680.0,680,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,11
NV,December 2018,562133600.0,44106000.0,0.078,2977155.0,681,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2018,12
NV,January 2019,496689151.0,14626000.0,0.0289999999999999,987255.0,682,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,1
NV,February 2019,458498365.0,35816000.0,0.078,2417580.0,683,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,2
NV,March 2019,597045387.0,32523000.0,0.054,2195303.0,684,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,3
NV,April 2019,328025447.0,21656000.0,0.066,1461780.0,685,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,4
NV,May 2019,317511432.0,11267000.0,0.035,760523.0,686,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,5
NV,June 2019,322050433.0,16588000.0,0.052,1119690.0,687,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,6
NV,July 2019,235961371.0,10534000.0,0.045,711045.0,688,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,7
NV,August 2019,287811624.0,18733000.0,0.065,1264478.0,689,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,8
NV,September 2019,546193707.0,52069000.0,0.095,3514658.0,690,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,9
NV,October 2019,543922446.0,47886000.0,0.088,3232305.0,691,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,10
NV,November 2019,614070720.0,31012000.0,0.051,2093310.0,692,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,11
NV,December 2019,571142557.0,36327000.0,0.064,2452073.0,693,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2019,12
NV,January 2020,502279982.0,20152000.0,0.04,1360260.0,694,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,1
NV,February 2020,491705606.0,38064000.0,0.077,2569320.0,695,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,2
NV,March 2020,141108201.0,1455000.0,0.01,98213.0,696,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,3
NV,April 2020,28131869.0,1334500.0,0.047,90079.0,697,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,4
NV,May 2020,28131869.0,1334500.0,0.047,90079.0,698,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,5
NV,June 2020,78152387.0,-483000.0,-0.006,-32602.0,699,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,6
NV,July 2020,163552030.0,6295000.0,0.038,424913.0,700,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,7
NV,August 2020,474948414.0,16985000.0,0.036,1146488.0,701,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,8
NV,September 2020,575144025.0,32895000.0,0.057,2220413.0,702,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,9
NV,October 2020,659899331.0,42388000.0,0.064,2861190.0,703,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,10
NV,November 2020,609376849.0,61807000.0,0.1009999999999999,4171973.0,704,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,11
NV,December 2020,587056304.0,40573000.0,0.069,2738678.0,705,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2020,12
NV,January 2021,646491632.0,52381000.0,0.081,3535718.0,706,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,1
NV,February 2021,554058173.0,31846000.0,0.057,2149605.0,707,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,2
NV,March 2021,640984932.0,39346000.0,0.061,2655855.0,708,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,3
NV,April 2021,458251710.0,27210000.0,0.059,1836675.0,709,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,4
NV,May 2021,477191062.0,27079000.0,0.057,1827833.0,710,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,5
NV,June 2021,545367518.0,29186000.0,0.054,1970055.0,711,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,6
NV,July 2021,409659756.0,33278000.0,0.081,2246265.0,712,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,7
NV,August 2021,427425369.0,14342000.0,0.034,968085.0,713,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,8
NV,September 2021,786508562.0,54205000.0,0.069,3658838.0,714,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,9
NV,October 2021,1100712575.0,48312000.0,0.044,3261060.0,715,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,10
NV,November 2021,1086010454.0,71971000.0,0.066,4858043.0,716,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,11
NV,December 2021,1014986618.0,15960000.0,0.016,1077300.0,717,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2021,12
NV,January 2022,1034818801.0,49997000.0,0.048,3374798.0,718,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,1
NV,February 2022,780768853.0,30920000.0,0.04,2087100.0,719,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,2
NV,March 2022,863283921.0,36926000.0,0.043,2492505.0,720,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,3
NV,April 2022,582529725.0,25368000.0,0.044,1712340.0,721,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,4
NV,May 2022,562000848.0,26999000.0,0.048,1822433.0,722,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,5
NV,June 2022,490558644.0,23835000.0,0.049,1608863.0,723,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,6
NV,July 2022,419372311.0,18591000.0,0.044,1254893.0,724,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,7
NV,August 2022,408935554.0,16072000.0,0.039,1084860.0,725,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,8
NV,September 2022,760891578.0,70629000.0,0.093,4767458.0,726,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,9
NV,October 2022,968629230.0,56859000.0,0.059,3837983.0,727,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,10
NV,November 2022,929046456.0,37671000.0,0.0409999999999999,2542793.0,728,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,11
NV,December 2022,880380248.0,55204000.0,0.063,3726270.0,729,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2022,12
NV,January 2023,935792553.0,50440000.0,0.054,3404700.0,730,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,1
NV,February 2023,659079542.0,41277000.0,0.063,2786198.0,731,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,2
NV,March 2023,829842964.0,43851000.0,0.053,2959943.0,732,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,3
NV,April 2023,580550628.0,30533000.0,0.053,2060978.0,733,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,4
NV,May 2023,527205770.0,30064000.0,0.057,2029320.0,734,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,5
NV,June 2023,479039381.0,9503000.0,0.02,641453.0,735,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,6
NV,July 2023,408261712.0,25256000.0,0.062,1704780.0,736,Nevada,3143991,697619,37052,2446372,YES,YES,Online & In-Person,,2023,7
NY,July 2019,1365470.0,349468.0,0.256,34947.0,737,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,7
NY,August 2019,4647958.0,828152.0,0.178,82815.0,738,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,8
NY,September 2019,13060944.0,2283864.0,0.175,228386.0,739,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,9
NY,October 2019,14852615.0,2233227.0,0.15,223323.0,740,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,10
NY,November 2019,17161294.0,1308295.0,0.076,130830.0,741,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,11
NY,December 2019,16872506.0,780417.0,0.046,78042.0,742,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2019,12
NY,January 2020,17169303.0,1943351.0,0.113,194335.0,743,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,1
NY,February 2020,12872999.0,-179592.0,-0.0139999999999999,-17959.0,744,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,2
NY,March 2020,4186276.0,99514.0,0.024,9951.0,745,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,3
NY,April 2020,0.0,0.0,0.0,0.0,746,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,4
NY,May 2020,0.0,0.0,0.0,0.0,747,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,5
NY,June 2020,0.0,0.0,0.0,0.0,748,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,6
NY,July 2020,0.0,0.0,0.0,0.0,749,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,7
NY,August 2020,0.0,0.0,0.0,0.0,750,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,8
NY,September 2020,10092604.0,1403544.0,0.139,140354.0,751,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,9
NY,October 2020,18107259.0,2623464.0,0.145,262346.0,752,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,10
NY,November 2020,17096321.0,2619676.0,0.153,261968.0,753,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,11
NY,December 2020,18584384.0,2258771.0,0.122,225877.0,754,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2020,12
NY,January 2021,20942309.0,3569855.0,0.17,356986.0,755,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,1
NY,February 2021,14018760.0,1153275.0,0.0819999999999999,115327.0,756,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,2
NY,March 2021,16529015.0,1845684.0,0.1119999999999999,184568.0,757,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,3
NY,April 2021,13537156.0,1322623.0,0.098,132262.0,758,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,4
NY,May 2021,14145742.0,1590113.0,0.1119999999999999,159011.0,759,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,5
NY,June 2021,14239819.0,1858642.0,0.131,185864.0,760,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,6
NY,July 2021,9338107.0,1273621.0,0.136,127362.0,761,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,7
NY,August 2021,9153603.0,1080570.0,0.118,108057.0,762,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,8
NY,September 2021,17355781.0,3187045.0,0.184,318704.0,763,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,9
NY,October 2021,25567296.0,1718615.0,0.067,171861.0,764,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,10
NY,November 2021,21519094.0,3956491.0,0.184,395649.0,765,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,11
NY,December 2021,21129981.0,764615.0,0.036,76461.0,766,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2021,12
NY,January 2022,1058862137.0,64825014.0,0.061,33195577.0,767,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,1
NY,February 2022,1210678939.0,62361305.0,0.052,31903692.0,768,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,2
NY,March 2022,1371402413.0,93373728.0,0.068,47344201.0,769,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,3
NY,April 2022,1396791941.0,104535898.0,0.075,53151656.0,770,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,4
NY,May 2022,1269862570.0,110418075.0,0.087,56055234.0,771,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,5
NY,June 2022,1056694011.0,72441501.0,0.069,36936704.0,772,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,6
NY,July 2022,804966381.0,73880416.0,0.092,37449978.0,773,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,7
NY,August 2022,877407454.0,100760793.0,0.115,50912979.0,774,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,8
NY,September 2022,1265553629.0,145039867.0,0.115,73270471.0,775,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,9
NY,October 2022,1555051006.0,146845937.0,0.094,74403028.0,776,New York,19835913,4103566,43462,15732347,YES,YES,Online & In-Person,,2022,10
